-1.154203605651855424e+00,1.653026270866394087e+00,3.117179679870605291e+00,-1.043499064445495561e+00,-1.638280034065246582e+00,2.512590694427490057e+00
-1.916753792762756259e+00,-1.986803936958313033e+00,1.767370104789733887e+00,-1.384972810745239258e+00,-2.527232789993286044e+00,-2.826859998703002752e+00
6.905368328094482200e-01,5.085679590702056885e-01,2.467186033725738414e-01,2.945901691913604958e-01,-5.510461091995239036e-01,7.247266530990600364e-01
1.669302582740783691e-01,7.784379720687865933e-02,3.493288040161132701e-01,3.524436950683593750e-01,2.041292805224657197e-02,7.424504041671753374e-01
1.121590769290924161e+00,1.823442459106445312e+00,1.126828742027282670e+00,-2.053355312347412198e+00,2.764568233489990146e+00,-3.093667364120483487e+00
-2.105054259300231934e-01,2.485997974872589111e-03,-1.715589165687561035e-01,1.500652134418487549e-01,2.013379037380218506e-01,8.416695892810821533e-02
-9.220939159393310991e-01,2.054525637626647860e+00,-2.175864291191101252e+00,-1.935465049743652299e+00,1.225193309783935591e+00,-1.435009336471557706e+00
1.077480578422546298e+00,-2.475071191787719727e+00,3.979691088199615590e-01,-1.977576231956482022e+00,7.886193871498108354e-01,-2.685873556137084783e+00
-1.848520636558532715e-01,-7.125126570463180542e-02,8.601295202970504761e-02,1.273274794220924377e-02,-1.693797409534454346e-01,-1.004752516746520996e-01
6.225890636444091353e-01,2.082679539918899647e-01,3.538210451602935569e-01,3.287062287330627663e-01,8.089470744132996050e-01,5.870853066444396973e-01
-1.658645153045654297e+00,1.797530651092529297e+00,1.300179123878479004e+00,-1.902583193778991655e+00,-2.458516788482666193e+00,-1.310413286089897045e-01
4.999837279319763184e-02,-1.960017830133438110e-01,1.118525639176368713e-01,-1.758250743150711060e-01,1.036337688565254211e-01,-5.158426356501877308e-04
2.185603708028793224e-01,3.568225204944610596e-01,3.437756657600402610e-01,4.042059421539306863e-01,3.504603385925292858e-01,4.083926141262054221e-01
-8.274623751640319824e-02,-1.051876097917556763e-01,1.779838353395462036e-01,-1.179044544696807861e-01,1.483660936355590820e-02,-1.307958662509918213e-01
-1.709809422492980957e+00,-2.252922749519348233e+00,1.451020932197570890e+00,-1.449918031692504883e+00,2.250220465660095037e+00,-2.659143638610840021e+00
9.960749745368957520e-02,1.338667124509811401e-01,1.874129325151443481e-01,6.410115957260131836e-02,1.760676354169845581e-01,9.210806339979171753e-02
4.183976911008358002e-03,-2.662188559770584106e-02,-8.701495081186294556e-02,8.428310602903366089e-02,1.173836514353752136e-01,-7.404570467770099640e-03
1.993333220481872559e+00,-1.104857397079467729e+00,8.814100384712219016e-01,-1.382931709289550781e+00,-7.910316705703734907e-01,2.832242584228515714e+00
